Topic,comp_role,Year,weight,word_category
21,fi_306+securities-administrator,2007,0.1015,3
21,fi_306+securities-administrator,2008,0.0891,4
21,fi_306+servicer,2002,0.0388,5
21,fi_306+servicer,2003,0.0386,5
21,fi_306+servicer,2006,0.087,5
21,fi_306+servicer,2007,0.0956,4
21,fi_306+servicer,2008,0.0965,1
21,fi_35+depositor,2002,0.0958,4
21,fi_71+servicer,2004,0.0393,5
21,fi_71+servicer,2005,0.0731,4
21,fi_80+trustee,2005,0.0521,5
22,fi_125+servicer,2004,0.0777,2
22,fi_188+depositor,2003,0.1059,2
22,fi_188+originator,2003,0.0739,5
22,fi_188+originator,2004,0.0618,4
22,fi_188+originator,2005,0.0422,5
22,fi_188+servicer,2003,0.0957,3
22,fi_188+servicer,2004,0.0706,3
22,fi_193+depositor,2002,0.0689,3
22,fi_193+depositor,2004,0.0983,1
22,fi_193+depositor,2005,0.0552,3
22,fi_193+depositor,2006,0.0559,4
22,fi_193+issuer,2004,0.0509,5
22,fi_193+issuer,2006,0.0544,5
22,fi_203+servicer,2002,0.211,1
22,fi_203+servicer,2003,0.1412,1
22,fi_203+servicer,2005,0.0523,4
22,fi_203+servicer,2006,0.0791,2
22,fi_203+servicer,2007,0.1258,1
22,fi_203+servicer,2008,0.1259,1
22,fi_234+depositor,2002,0.1094,2
22,fi_234+depositor,2003,0.0804,4
22,fi_234+depositor,2007,0.0492,5
22,fi_234+depositor,2008,0.0492,5
22,fi_306+custodian,2002,0.051,4
22,fi_306+custodian,2007,0.1137,2
22,fi_306+custodian,2008,0.1136,2
22,fi_306+securities-administrator,2005,0.098,1
22,fi_306+securities-administrator,2006,0.0773,3
22,fi_306+securities-administrator,2007,0.1131,3
22,fi_306+securities-administrator,2008,0.1131,3
22,fi_306+servicer,2005,0.0951,2
22,fi_306+servicer,2006,0.0958,1
22,fi_306+trustee,2002,0.0507,5
22,fi_79+originator,2007,0.0547,4
22,fi_79+originator,2008,0.0547,4
23,fi_136+depositor,2005,0.0567,5
23,fi_136+sponsor,2005,0.0681,3
23,fi_136+sponsor,2006,0.0575,5
23,fi_146+depositor,2006,0.0799,3
23,fi_146+depositor,2007,0.0732,5
23,fi_146+depositor,2008,0.0732,5
23,fi_146+issuer,2003,0.0715,5
23,fi_146+seller,2002,0.1569,2
23,fi_146+seller,2003,0.1518,2
23,fi_146+seller,2004,0.1092,2
23,fi_146+servicer,2002,0.3191,1
23,fi_146+servicer,2003,0.3485,1
23,fi_146+servicer,2004,0.1896,1
23,fi_146+servicer,2005,0.0919,1
23,fi_146+servicer,2006,0.112,1
23,fi_146+servicer,2007,0.0831,2
23,fi_146+servicer,2008,0.083,2
23,fi_146+sponsor,2006,0.089,2
23,fi_146+sponsor,2007,0.0763,4
23,fi_146+sponsor,2008,0.0763,4
23,fi_308+trustee,2005,0.0737,2
23,fi_41+underwriters,2004,0.0705,5
23,fi_41+underwriters,2005,0.0612,4
23,fi_41+underwriters,2006,0.0671,4
23,fi_41+underwriters,2007,0.09,1
23,fi_41+underwriters,2008,0.0899,1
23,fi_71+servicer,2002,0.0898,4
23,fi_71+servicer,2003,0.0964,3
23,fi_71+servicer,2004,0.0841,4
23,fi_80+trustee,2002,0.0857,5
23,fi_80+trustee,2003,0.0828,4
23,fi_80+trustee,2004,0.0856,3
23,fi_89+insurer,2002,0.1172,3
23,fi_89+insurer,2007,0.078,3
23,fi_89+insurer,2008,0.078,3
24,fi_137+servicer,2006,0.1626,1
24,fi_230+depositor,2002,0.2788,1
24,fi_230+depositor,2003,0.2792,1
24,fi_230+depositor,2004,0.1657,1
24,fi_230+depositor,2005,0.0656,5
24,fi_230+depositor,2006,0.1163,4
24,fi_230+depositor,2007,0.2093,2
24,fi_230+depositor,2008,0.1235,3
24,fi_230+issuer,2002,0.2209,2
24,fi_230+issuer,2003,0.2209,2
24,fi_230+issuer,2004,0.1464,2
24,fi_230+issuer,2006,0.1213,3
24,fi_230+issuer,2007,0.1666,3
24,fi_230+issuer,2008,0.1047,4
24,fi_230+servicer,2002,0.0367,5
24,fi_230+servicer,2003,0.0366,5
24,fi_270+servicer,2006,0.1293,2
24,fi_270+servicer,2007,0.2195,1
24,fi_270+servicer,2008,0.3114,1
24,fi_270+sponsor,2007,0.1119,4
24,fi_270+sponsor,2008,0.2172,2
24,fi_40+depositor,2005,0.0965,2
24,fi_40+issuer,2005,0.067,4
24,fi_40+seller,2004,0.0636,5
24,fi_40+seller,2005,0.1383,1
24,fi_40+sponsor,2005,0.0965,3
24,fi_79+servicer,2002,0.1632,3
24,fi_79+servicer,2003,0.1633,3
24,fi_79+servicer,2004,0.1244,3
24,fi_79+servicer,2006,0.1142,5
24,fi_80+trustee,2002,0.1029,4
24,fi_80+trustee,2003,0.1029,4
24,fi_80+trustee,2004,0.0801,4
24,fi_80+trustee,2007,0.0781,5
24,fi_80+trustee,2008,0.0574,5
25,fi_109+originator,2002,0.0494,5
25,fi_157+cap-counterparty,2004,0.0559,5
25,fi_157+issuer,2007,0.0559,5
25,fi_157+issuer,2008,0.0674,5
25,fi_157+originator,2003,0.0384,5
25,fi_157+seller,2002,0.156,2
25,fi_157+seller,2003,0.1052,2
25,fi_157+seller,2004,0.1025,2
25,fi_157+seller,2005,0.1315,2
25,fi_157+seller,2006,0.1194,2
25,fi_157+seller,2007,0.1125,3
25,fi_157+seller,2008,0.1175,3
25,fi_157+sponsor,2005,0.1293,3
25,fi_157+sponsor,2006,0.1188,3
25,fi_157+sponsor,2007,0.1126,2
25,fi_157+sponsor,2008,0.1176,2
25,fi_262+depositor,2002,0.0973,3
25,fi_262+depositor,2003,0.097,3
25,fi_262+depositor,2004,0.0862,3
25,fi_262+depositor,2005,0.0876,4
25,fi_262+depositor,2006,0.1116,4
25,fi_262+depositor,2007,0.1078,4
25,fi_262+depositor,2008,0.1169,4
25,fi_262+issuer,2005,0.0613,5
25,fi_262+issuer,2006,0.0576,5
25,fi_31+originator,2002,0.0794,4
25,fi_31+originator,2003,0.0696,4
25,fi_31+originator,2004,0.0609,4
25,fi_31+servicer,2002,0.2967,1
25,fi_31+servicer,2003,0.3408,1
25,fi_31+servicer,2004,0.336,1
25,fi_31+servicer,2005,0.2448,1
25,fi_31+servicer,2006,0.1388,1
25,fi_31+servicer,2007,0.1639,1
25,fi_31+servicer,2008,0.155,1
26,fi_141+trustee,2004,0.0626,5
26,fi_141+trustee,2005,0.0677,5
26,fi_141+trustee,2007,0.0789,3
26,fi_141+trustee,2008,0.1355,3
26,fi_28+depositor,2002,0.0593,5
26,fi_306+custodian,2002,0.0645,4
26,fi_306+custodian,2003,0.0671,5
26,fi_306+securities-administrator,2002,0.1067,3
26,fi_306+securities-administrator,2003,0.0889,3
26,fi_306+securities-administrator,2004,0.0913,2
26,fi_306+securities-administrator,2005,0.1079,2
26,fi_306+securities-administrator,2006,0.0994,2
26,fi_306+securities-administrator,2007,0.1853,1
26,fi_306+securities-administrator,2008,0.1932,2
26,fi_306+servicer,2002,0.215,1
26,fi_306+servicer,2003,0.1911,1
26,fi_306+servicer,2004,0.1752,1
26,fi_306+servicer,2005,0.1871,1
26,fi_306+servicer,2006,0.1419,1
26,fi_306+servicer,2007,0.1651,2
26,fi_306+servicer,2008,0.2057,1
26,fi_8+depositor,2002,0.1276,2
26,fi_8+depositor,2003,0.1098,2
26,fi_8+depositor,2004,0.0648,4
26,fi_8+depositor,2005,0.0882,3
26,fi_8+depositor,2007,0.0664,5
26,fi_8+issuer,2006,0.0872,4
26,fi_80+depositor,2003,0.0751,4
26,fi_80+depositor,2004,0.072,3
26,fi_80+depositor,2005,0.0714,4
26,fi_80+depositor,2006,0.0721,5
